GaiaDR3,label,stability,Dist,X,Y,Z,VtRA,VtDE,VtRALSR,VtDELSR,RV,Simbad,Region,Group,Bstar,RAdeg,DEdeg,e_RAdeg,e_DEdeg,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,BP-RP,BP-G,G-RP,RV_DR3,e_RV,n_RV,o_RV,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000
5860326027522215296,22,100.0,108.853,51.7316,-95.31,-9.4196,-19.32,-3.71,-2.769,0.1299,13.839,Simbad,"LCC","Acrux","* zet Crux",181.26449509793,-67.43536973367,0.0161,0.0163,9.1867,0.0195,-37.445,0.02,-7.191,0.021,1.117,372,32133.44453,20.2407,1587.57,14.419973,0.002839,42,4618.33,16.2975,283.376,16.17733,0.00474,41,43346.6,44.4165,975.912,13.155507,0.00394,3.021823,1.757357,1.264466,17.46,4.64,2,17,181.2649287963,-67.43533777443,0.326621,0.332029
5860509641630862848,22,99.4,96.9754,47.8918,-84.092,-6.2545,-18.87,-4.872,-2.417,-0.012,13.315,Simbad,"LCC","Acrux","* zet Crux",184.69845106364,-66.36218292452,0.1148,0.105,10.3119,0.1401,-41.042,0.13,-10.598,0.139,1.078,392,1461.17221,2.63007,555.563,17.775614,0.003378,40,66.1586,6.40899,10.3228,20.787077,0.105216,42,2575.38,10.8548,237.257,16.220793,0.005935,4.566284,3.011463,1.554821,,,,,184.69890599861,-66.36213582187,2.112039,2.220004
5860519953903225728,22,99.9,100.159,49.8715,-86.654,-5.9729,-19.04,-4.798,-2.619,0.2743,13.198,Simbad,"LCC","Acrux","* zet Crux",185.41951439479,-66.11647501876,0.009,0.0107,9.9841,0.0124,-40.103,0.012,-10.106,0.015,1.02,486,179918.57478,436.671,412.023,12.549677,0.003813,54,44345.0,430.783,102.94,13.72143,0.01091,53,206044.0,1266.47,162.692,11.462997,0.007669,2.258432,1.171753,1.086679,7.51,18.31,1,16,185.41995461076,-66.11643010126,0.193327,0.247351
5860580633206845568,22,100.0,111.739,55.0117,-97.039,-6.5308,-19.42,-4.866,-2.965,-0.015,13.308,Simbad,"LCC","Acrux","* zet Crux",184.53092973421,-66.00338518765,0.0148,0.0179,8.9495,0.0194,-36.666,0.02,-9.186,0.024,1.151,419,30999.0667,35.9576,862.1,14.458995,0.00303,50,4847.29,26.1109,185.643,16.124794,0.00648,47,41165.7,140.762,292.448,13.211557,0.005298,2.913237,1.665799,1.247437,49.18,6.14,2,16,184.53133044534,-66.00334436043,0.321013,0.386248
5860587917472173056,22,99.9,97.2912,48.2285,-84.326,-5.3656,-19.32,-5.287,-2.881,-0.267,13.215,Simbad,"LCC","Acrux","* zet Crux",185.11713571908,-65.84270878619,0.0234,0.0266,10.2784,0.0309,-41.88,0.032,-11.464,0.038,0.754,409,6.262115680811E7,21128.6,2963.8,6.195564,0.00278,45,4.67237E7,44523.2,1049.42,6.164699,0.002976,39,2.5661E7,22913.7,1119.9,6.224711,0.003902,-0.060013,-0.030866,-0.029147,17.6,0.83,1,18,185.11759053981,-65.84265783464,0.52523,0.606534
5860707351898902272,22,8.7,117.161,56.2359,-102.52,-7.3179,-20.89,-5.202,-4.369,-0.898,13.591,Simbad,"LCC","Acrux","* zet Crux",182.49438927297,-66.11525065873,0.3778,0.401,8.5353,0.5363,-37.617,0.446,-9.366,0.534,1.116,319,199.58064,1.17595,169.719,19.93707,0.006965,23,38.4716,4.67821,8.22357,21.375692,0.132057,31,282.505,7.49002,37.7176,18.620329,0.029033,2.755363,1.438622,1.316742,,,,,182.49480217966,-66.11520903135,7.194469,8.586127
5860707936033672064,22,100.0,103.644,49.8149,-90.664,-6.372,-19.4,-4.378,-2.88,-0.037,13.571,Simbad,"LCC","Acrux","* zet Crux",182.61486175727,-66.06613292306,0.0198,0.0232,9.6484,0.0264,-39.485,0.028,-8.91,0.03,1.042,388,16742.34954,16.1669,1035.59,15.127826,0.002948,44,2123.8,17.0099,124.857,17.02076,0.009133,41,23383.1,65.79,355.421,13.825639,0.00486,3.195121,1.892934,1.302187,,,,,182.61529433171,-66.06609332068,0.448028,0.482023
5860743975043966464,22,100.0,107.725,52.7212,-93.724,-6.3935,-19.7,-5.072,-3.23,-0.35,13.375,Simbad,"LCC","Acrux","* zet Crux",184.04988308233,-66.02947641471,0.036,0.0332,9.2829,0.044,-38.586,0.045,-9.932,0.045,1.742,477,16697.38964,13.4144,1244.74,15.130746,0.00289,52,1810.07,9.74905,185.666,17.194305,0.006479,53,24530.2,25.0114,980.76,13.773645,0.003938,3.42066,2.06356,1.3571,,,,,184.05030519936,-66.02943227352,0.726235,0.722547
5860752431909299968,22,100.0,109.154,52.8378,-95.281,-6.6555,-19.37,-4.509,-2.87,-0.023,13.497,Simbad,"LCC","Acrux","* zet Crux",183.17039480137,-66.07190420716,0.0249,0.0243,9.1614,0.03,-37.441,0.034,-8.715,0.033,1.21,466,13497.90518,7.4305,1816.55,15.361701,0.002819,52,1740.9,10.0092,173.93,17.236609,0.006838,52,19133.6,30.7081,623.081,14.043401,0.004162,3.193208,1.874907,1.3183,6.49,5.12,2,12,183.17080508352,-66.07186547412,0.546147,0.535893
5860783355676896512,22,100.0,107.31,53.233,-93.018,-5.4139,-19.13,-5.133,-2.698,-0.057,13.176,Simbad,"LCC","Acrux","* zet Crux",185.23237113542,-65.57685085881,0.0089,0.0102,9.3188,0.0121,-37.6,0.012,-10.09,0.015,0.979,452,238739.28935,579.854,411.723,12.242558,0.003814,48,68517.6,663.588,103.253,13.249037,0.010879,48,254918.0,1593.51,159.973,11.231894,0.007768,2.017142,1.006479,1.010663,14.21,2.62,1,12,185.23277530416,-65.57680601287,0.190103,0.244884
5860789299912353024,22,100.0,106.11,52.0234,-92.309,-5.6582,-19.37,-4.953,-2.907,-0.138,13.317,Simbad,"LCC","Acrux","* zet Crux",184.27587481324,-65.69300341045,0.0268,0.0292,9.4241,0.0353,-38.514,0.035,-9.846,0.04,1.021,426,7.125190251399E7,24245.0,2938.83,6.055376,0.00278,45,5.18284E7,52465.8,987.852,6.052122,0.002999,37,3.07278E7,19825.7,1549.9,6.029067,0.003844,0.023055,-0.003253,0.026309,,,,,184.2762906643,-65.69295965132,0.563623,0.628757
5860803662284763392,22,100.0,108.77,52.5292,-95.033,-6.3547,-19.19,-4.263,-2.683,0.203,13.504,Simbad,"LCC","Acrux","* zet Crux",183.03313998391,-65.91530879126,0.0105,0.011,9.1937,0.013,-37.218,0.013,-8.268,0.014,0.815,425,690275.98731,2757.44,250.332,11.08981,0.005138,45,274667.0,3863.9,71.0854,11.741527,0.015526,44,603640.0,6126.55,98.5286,10.29595,0.01165,1.445577,0.651716,0.79386,12.77,5.65,1,14,183.03354531875,-65.91527204606,0.20754,0.230502
5860803696599969280,22,100.0,108.867,52.5898,-95.11,-6.3549,-19.11,-4.403,-2.601,0.0687,13.501,Simbad,"LCC","Acrux","* zet Crux",183.05430441629,-65.91369286612,0.0575,0.0491,9.1855,0.063,-37.026,0.068,-8.531,0.067,1.114,430,3062.88098,8.70259,351.951,16.972042,0.004136,47,334.256,8.65631,38.6141,19.028345,0.028256,43,4739.12,40.8161,116.109,15.558652,0.010086,3.469693,2.056303,1.41339,,,,,183.05470763848,-65.91365494812,1.11868,1.076898
5860815550755413376,22,100.0,108.012,52.5598,-94.181,-5.8317,-19.04,-4.223,-2.552,0.4365,13.398,Simbad,"LCC","Acrux","* zet Crux",183.68648546957,-65.6979685357,0.0918,0.0852,9.2582,0.1065,-37.183,0.117,-8.247,0.11,2.574,473,5255.40407,13.4829,389.784,16.38585,0.003918,54,600.281,12.5376,47.8785,18.392656,0.022848,52,8754.32,37.1857,235.422,14.89234,0.005963,3.500317,2.006805,1.493511,,,,,183.68688701807,-65.69793188271,1.90626,1.76463
5860846745058284672,22,87.3,103.541,51.0369,-89.949,-5.0026,-18.24,-4.406,-1.789,0.561,13.228,Simbad,"LCC","Acrux","* zet Crux",184.76250730173,-65.42950651889,0.2031,0.1771,9.6581,0.2417,-37.155,0.237,-8.976,0.226,1.206,366,498.13166,4.93528,100.933,18.944006,0.011104,4,12.2979,5.1009,2.41092,22.613968,0.45035,6,1065.15,20.2366,52.6348,17.179369,0.020971,5.434599,3.669962,1.764637,,,,,184.76290444059,-65.42946662312,3.861634,3.623746
5860870217087414528,22,96.5,112.961,55.8821,-98.057,-4.711,-19.18,-6.083,-2.747,-0.986,13.145,Simbad,"LCC","Acrux","* zet Crux",185.12961197357,-65.06646616727,0.0789,0.0828,8.8526,0.103,-35.818,0.103,-11.359,0.113,2.03,373,84144.97905,150.379,559.554,13.374796,0.00337,0,,,,,,0,,,,,,,,,,,,,185.12998958786,-65.06641568068,1.632506,1.814036
5860870217105595136,21,16.8,100.214,49.5767,-86.992,-4.1803,-17.31,-5.328,-0.881,-0.23,13.728,Simbad,"LCC","sigma Cen","* sig Cen",185.13003748611,-65.0669609019,0.1444,0.1649,9.9786,0.1939,-36.446,0.19,-11.215,0.216,14.23,427,273839.85916,1054.99,259.567,12.093625,0.005009,44,79962.1,1451.74,55.0802,13.081332,0.019908,45,324802.0,4429.61,73.3252,10.968849,0.015282,2.112483,0.987707,1.124776,-0.31,4.04,1,12,185.13042173505,-65.06691105756,3.040265,3.459597
5860886228720919936,22,100.0,105.764,53.3761,-91.106,-6.0619,-19.01,-5.569,-2.639,-0.195,13.039,Simbad,"LCC","Acrux","* zet Crux",186.53984621928,-66.03138165586,0.0091,0.0099,9.455,0.0119,-37.916,0.011,-11.107,0.013,1.111,477,87134.25162,192.723,452.121,13.336895,0.003655,50,16987.3,167.312,101.53,14.763232,0.011052,48,108716.0,568.548,191.217,12.15716,0.006821,2.606072,1.426337,1.179735,,,,,186.54026103627,-66.03133229246,0.181224,0.207875
5860897842313432576,22,100.0,110.422,55.4125,-95.309,-6.2132,-19.1,-5.52,-2.709,-0.257,13.093,Simbad,"LCC","Acrux","* zet Crux",186.08823468298,-65.952217095,0.011,0.0106,9.0562,0.0138,-36.49,0.014,-10.546,0.015,1.038,482,56024.83356,28.6984,1952.2,13.816416,0.002811,52,10726.7,28.8822,371.395,15.262379,0.004041,52,70245.1,80.7363,870.056,12.631355,0.00398,2.631023,1.445963,1.185061,18.64,2.8,2,12,186.08863266832,-65.9521702252,0.225583,0.236635
5860899384145151616,22,100.0,108.682,54.8056,-93.654,-6.088,-19.6,-5.831,-3.224,-0.464,13.039,Simbad,"LCC","Acrux","* zet Crux",186.48724223756,-65.95438056235,0.09,0.0906,9.2012,0.1137,-38.038,0.107,-11.318,0.124,1.066,479,1361.63912,1.9103,712.789,17.852211,0.003148,49,77.9441,4.81709,16.1807,20.609085,0.067159,48,2232.23,5.53636,403.195,16.376045,0.004641,4.23304,2.756874,1.476166,,,,,186.48765713897,-65.95433026154,1.725967,1.976207
5860899560245289472,22,100.0,102.92,51.7673,-88.76,-5.8537,-19.07,-5.485,-2.686,-0.178,13.072,Simbad,"LCC","Acrux","* zet Crux",186.27002357175,-65.99503570791,0.029,0.03,9.7163,0.0373,-39.086,0.035,-11.242,0.043,1.042,446,7802.30363,5.23675,1489.91,15.95681,0.00285,46,836.604,10.1462,82.4549,18.032242,0.01346,48,11490.6,21.5258,533.806,14.597037,0.004292,3.435205,2.075432,1.359773,,,,,186.27045058577,-65.9949857434,0.568307,0.683057
5860949137043373568,22,100.0,105.894,53.0307,-91.476,-5.7666,-19.3,-5.141,-2.903,0.0942,13.103,Simbad,"LCC","Acrux","* zet Crux",185.94045943827,-65.8412157286,0.0084,0.0085,9.4434,0.0106,-38.451,0.011,-10.241,0.012,0.844,478,322841.32017,354.601,910.436,11.914894,0.003002,54,99492.4,432.479,230.051,12.844068,0.005483,52,329373.0,935.574,352.055,10.953675,0.004878,1.890392,0.929173,0.961219,,,,,185.94087699509,-65.84117021111,0.178896,0.185482
5860967833106246912,22,100.0,104.965,52.4877,-90.746,-5.2904,-19.22,-5.472,-2.821,-0.234,13.092,Simbad,"LCC","Acrux","* zet Crux",185.86532346921,-65.60386218835,0.0116,0.0123,9.527,0.0148,-38.633,0.015,-10.998,0.016,1.169,465,64324.60491,46.668,1378.35,13.666424,0.002866,48,10275.6,35.9341,285.957,15.309024,0.004712,49,84461.6,133.815,631.184,12.431247,0.004152,2.877777,1.6426,1.235177,15.78,7.25,1,23,185.86573916929,-65.60381330888,0.240296,0.259026
5860974155299146624,22,40.5,101.971,51.2888,-87.998,-4.9023,-18.15,-3.494,-1.771,1.882,13.014,Simbad,"LCC","Acrux","* zet Crux",186.35522564268,-65.49102217672,0.1238,0.1094,9.8067,0.1452,-37.55,0.144,-7.228,0.149,1.209,494,890.19181,1.63278,545.201,18.313658,0.0034,48,63.5422,7.10815,8.93934,20.830887,0.121488,51,1501.83,6.64946,225.858,16.806341,0.006115,4.024546,2.517229,1.507317,,,,,186.35562793923,-65.49099004969,2.339024,2.392826
5860992778279047936,22,100.0,107.244,54.7865,-92.078,-4.6296,-19.21,-6.056,-2.9,-0.323,12.811,Simbad,"LCC","Acrux","* zet Crux",187.65164936952,-65.25773802452,0.0154,0.0165,9.3245,0.0201,-37.795,0.018,-11.913,0.022,1.11,463,28106.51574,15.4365,1820.79,14.56535,0.002819,50,4184.38,12.103,345.731,16.284466,0.004201,50,37571.2,47.5811,789.624,13.310758,0.004022,2.973708,1.719116,1.254592,12.48,3.66,2,20,187.65205071647,-65.25768507833,0.296856,0.34658
5861013016154016640,22,100.0,106.781,54.9626,-91.395,-5.3055,-19.16,-6.033,-2.877,-0.186,12.772,Simbad,"LCC","Acrux","* zet Crux",188.22761863487,-65.65096460961,0.0089,0.0098,9.365,0.0123,-37.851,0.012,-11.919,0.014,1.066,515,84447.49009,205.179,411.58,13.3709,0.003815,54,16634.3,185.924,89.4684,14.786029,0.012452,53,104870.0,660.695,158.727,12.196269,0.007815,2.58976,1.415129,1.174631,12.41,26.48,1,18,188.22802666428,-65.65091163424,0.185394,0.220519
5861015833652416000,22,100.0,103.685,53.6592,-88.587,-4.8537,-18.82,-6.327,-2.568,-0.345,12.691,Simbad,"LCC","Acrux","* zet Crux",188.69516077388,-65.49898695388,0.0312,0.0323,9.6446,0.0421,-38.3,0.04,-12.873,0.044,1.016,446,7299.5973,5.60512,1302.31,16.02912,0.002879,51,703.271,5.69404,123.51,18.220736,0.009223,48,10740.3,15.2304,705.192,14.67035,0.004081,3.550385,2.191616,1.358769,,,,,188.69557123238,-65.4989297409,0.644246,0.698731
5861082663349188864,22,100.0,106.791,56.3658,-90.643,-3.3283,-18.53,-6.757,-2.382,-0.266,12.356,Simbad,"LCC","Acrux","* zet Crux",190.39327040184,-64.63751548802,0.0193,0.0206,9.3641,0.026,-36.607,0.025,-13.348,0.029,1.088,438,17599.8569,11.9459,1473.29,15.073594,0.002852,48,2296.38,10.2097,224.921,16.935936,0.005576,48,24391.5,40.8917,596.491,13.779798,0.004195,3.156138,1.862342,1.293797,34.27,7.98,2,9,190.39365023809,-64.63745616276,0.406299,0.468268
5861105924894081280,22,99.5,96.1911,49.4347,-82.437,-3.6053,-19.06,-6.211,-2.771,-0.314,12.705,Simbad,"LCC","Acrux","* zet Crux",188.17701045474,-64.94762710962,0.0088,0.0088,10.396,0.0121,-41.794,0.013,-13.621,0.012,0.835,454,403457.63844,291.919,1382.09,11.672872,0.002865,45,129119.0,332.5,388.328,12.561066,0.00395,47,401135.0,754.241,531.84,10.739669,0.004296,1.821397,0.888194,0.933203,12.67,0.7,1,14,188.1774491158,-64.94756657301,0.21048,0.196026
5861176323636716288,22,100.0,103.47,51.5023,-89.617,-4.7281,-19.48,-5.178,-3.064,0.0062,13.108,Simbad,"LCC","Acrux","* zet Crux",185.55604072724,-65.31791690985,0.0126,0.0145,9.6647,0.0171,-39.715,0.016,-10.557,0.018,1.236,401,65837.89102,38.2904,1719.43,13.641177,0.002827,41,12392.7,32.9981,375.556,15.105631,0.004018,41,82332.9,106.994,769.513,12.458962,0.004034,2.646668,1.464454,1.182215,7.36,7.3,1,13,185.55646342298,-65.3178699886,0.258795,0.289365
5861194641755494528,22,40.2,98.098,49.578,-84.552,-4.0167,-17.86,-5.105,-1.502,0.425,12.913,Simbad,"LCC","Acrux","* zet Crux",186.80784772348,-65.09867969808,0.3589,0.2973,10.1939,0.4365,-38.406,0.4,-10.977,0.373,1.161,391,217.50678,1.15165,188.866,19.843685,0.006375,4,34.6575,20.2848,1.70854,21.48905,0.635482,12,365.992,9.34519,39.1636,18.339218,0.02798,3.149832,1.645365,1.504467,,,,,186.80825311718,-65.09863090956,6.521651,5.96408
5861202230882557696,22,97.2,108.628,55.2917,-93.41,-4.1813,-20.15,-5.763,-3.825,-0.071,12.818,Simbad,"LCC","Acrux","* zet Crux",187.3959327782,-64.97965395607,0.3424,0.3331,9.2057,0.447,-39.136,0.423,-11.192,0.452,1.1,426,225.33379,0.7946,283.582,19.805302,0.004717,32,34.9319,5.35585,6.5222,21.480486,0.166491,46,403.169,5.50711,73.2088,18.234179,0.015305,3.246307,1.675184,1.571123,,,,,187.39634403606,-64.97960421428,6.855745,7.276983
5861209416444946816,22,100.0,110.82,56.3042,-95.36,-4.1544,-19.53,-5.876,-3.197,-0.213,12.831,Simbad,"LCC","Acrux","* zet Crux",187.25899504546,-64.9168932774,0.0355,0.0389,9.0237,0.0492,-37.182,0.05,-11.186,0.054,2.832,472,5497541.48346,2272.97,2418.66,8.836946,0.002792,51,2811250.0,3669.5,766.112,9.216295,0.003129,50,3861560.0,3020.49,1278.46,8.280988,0.003874,0.935308,0.37935,0.555958,,,,,187.25938485077,-64.9168435627,0.808053,0.858317
5861225840401537152,22,100.0,109.088,54.2957,-94.499,-4.6914,-18.96,-5.455,-2.55,-0.249,13.09,Simbad,"LCC","Acrux","* zet Crux",185.58421312004,-65.16400159231,0.0288,0.0321,9.1669,0.0398,-36.673,0.039,-10.549,0.047,1.072,395,8376.45696,19.4976,429.615,15.879716,0.003739,38,846.205,13.5833,62.2974,18.019854,0.01765,37,12167.5,72.6743,167.425,14.534896,0.007506,3.484958,2.140138,1.34482,,,,,185.58460117228,-65.16395470848,0.624155,0.745596
5861227111711889152,22,100.0,109.835,54.7576,-95.095,-4.7078,-19.28,-5.25,-2.872,-0.01,13.072,Simbad,"LCC","Acrux","* zet Crux",185.71423456803,-65.16184214645,0.0196,0.0222,9.1046,0.027,-37.032,0.026,-10.084,0.029,1.117,416,17372.76602,11.5592,1502.94,15.087694,0.002848,44,2372.6,11.881,199.698,16.90048,0.006111,46,23706.2,34.0249,696.733,13.81074,0.004088,3.089741,1.812786,1.276955,,,,,185.71462638249,-65.16179732867,0.414125,0.474189
5861241504060387328,22,100.0,107.809,53.514,-93.48,-4.5288,-18.96,-5.253,-2.539,-0.092,13.112,Simbad,"LCC","Acrux","* zet Crux",185.38620739264,-65.09678347092,0.0106,0.0121,9.2757,0.0144,-37.102,0.014,-10.279,0.016,1.245,459,212711.27091,988.706,215.141,12.36789,0.00575,53,59833.8,1096.24,54.5808,13.396175,0.020087,52,231323.0,2648.48,87.3418,11.33735,0.012993,2.058825,1.028285,1.03054,8.46,12.98,1,18,185.38659899592,-65.09673778478,0.226072,0.258743
5861241508444390784,22,100.0,107.088,53.1584,-92.854,-4.4933,-19.16,-5.594,-2.735,-0.432,13.111,Simbad,"LCC","Acrux","* zet Crux",185.3901504041,-65.09413737532,0.08,0.0873,9.3381,0.1067,-37.738,0.109,-11.019,0.118,3.834,460,10702.48947,28.1837,379.741,15.613655,0.003971,49,1459.27,39.4878,36.9548,17.428207,0.029512,46,16321.8,46.023,354.645,14.215975,0.004864,3.212233,1.814552,1.39768,,,,,185.390548681,-65.09408839933,1.755361,1.88063
5861247933715910144,22,100.0,108.544,53.9681,-94.087,-4.1109,-19.01,-5.54,-2.599,-0.31,13.065,Simbad,"LCC","Acrux","* zet Crux",185.56523230938,-64.86682616133,0.0102,0.011,9.2129,0.0139,-36.953,0.013,-10.766,0.015,1.088,444,70809.64445,34.6802,2041.79,13.562136,0.002806,49,14273.6,34.1769,417.637,14.952211,0.003814,48,87414.0,118.018,740.686,12.393943,0.004054,2.558269,1.390076,1.168193,,,,,185.56561899341,-64.86677831257,0.212689,0.23968
5861248105514539008,22,100.0,106.679,53.1289,-92.417,-4.1123,-19.26,-5.248,-2.849,0.0075,13.053,Simbad,"LCC","Acrux","* zet Crux",185.68460062905,-64.91150718262,0.0252,0.0284,9.3739,0.0353,-38.083,0.033,-10.378,0.04,1.074,448,10232.84495,7.02377,1456.89,15.662375,0.002854,44,1092.87,10.032,108.938,17.742125,0.01035,47,14843.6,19.9498,744.049,14.319047,0.004051,3.423078,2.079749,1.343328,,,,,185.68499980834,-64.91146105559,0.536623,0.643273
5861249509876340096,22,56.2,106.437,53.0026,-92.215,-3.9941,-18.47,-6.631,-2.055,-1.369,13.047,Simbad,"LCC","Acrux","* zet Crux",185.68840971512,-64.85269373021,0.0442,0.049,9.3952,0.0622,-36.596,0.059,-13.143,0.065,4.063,475,408422.36849,420.234,971.893,11.659593,0.002973,52,129184.0,449.466,287.416,12.560521,0.004696,53,411927.0,914.705,450.338,10.710846,0.004483,1.849675,0.900928,0.948747,-7.08,9.95,1,11,185.68879246635,-64.85263531788,0.949752,1.039533
5861250373258628224,22,100.0,105.01,52.5743,-90.814,-3.9839,-19.21,-5.676,-2.823,-0.311,12.993,Simbad,"LCC","Acrux","* zet Crux",186.10010390504,-64.89549963843,0.0145,0.0168,9.5229,0.0199,-38.6,0.019,-11.402,0.024,1.095,469,26397.93199,20.7907,1269.7,14.633442,0.002885,52,3796.89,20.3089,186.957,16.389973,0.006443,52,35681.4,70.9524,502.892,13.366792,0.004353,3.023181,1.756531,1.26665,14.5,3.56,2,14,186.10050825452,-64.89544896071,0.314861,0.380356
5861304524177982976,21,12.3,126.775,65.5092,-108.46,-4.0503,-18.76,-6.361,-2.505,-0.315,13.217,Simbad,"LCC","sigma Cen","* sig Cen",188.65372485038,-64.64377521271,0.0084,0.0099,7.888,0.012,-31.223,0.011,-10.584,0.014,0.961,492,103340.94591,57.2609,1804.74,13.151686,0.00282,57,28186.7,67.205,419.413,14.213433,0.003806,55,111902.0,152.883,731.942,12.125805,0.00406,2.087628,1.061748,1.025881,14.31,2.33,1,20,188.65404889038,-64.64372817196,0.180432,0.218337
5861354547596192512,22,100.0,106.786,55.7931,-91.021,-2.3203,-18.65,-6.553,-2.446,-0.217,12.404,Simbad,"LCC","Acrux","* zet Crux",189.59877087276,-64.08069040651,0.0112,0.0117,9.3646,0.015,-36.838,0.014,-12.945,0.015,0.936,511,619321.99125,615.64,1005.98,11.207576,0.002959,56,228518.0,773.971,295.255,11.941239,0.004616,56,561014.0,1382.15,405.901,10.375461,0.00463,1.565779,0.733664,0.832115,11.71,2.0,1,14,189.59914543381,-64.08063287466,0.224533,0.247779
5861415334331564032,22,100.0,107.595,56.4055,-91.608,-1.7629,-18.93,-6.891,-2.749,-0.456,12.326,Simbad,"LCC","Acrux","* zet Crux",189.89329608587,-63.78038191015,0.0132,0.013,9.2941,0.0174,-37.118,0.017,-13.51,0.016,1.156,423,52089.65447,35.0757,1485.06,13.895488,0.002851,48,9053.09,29.5981,305.867,15.446549,0.004515,45,66916.5,100.491,665.896,12.684063,0.004116,2.762486,1.551062,1.211425,10.66,2.56,2,15,189.89366947602,-63.78032186347,0.270749,0.264605
5861474604890033792,22,65.6,105.489,57.0166,-88.573,-5.6439,-18.51,-5.593,-2.506,1.3187,12.227,Simbad,"LCC","Acrux","* zet Crux",192.46410069291,-65.93817610927,0.0521,0.0553,9.4797,0.0687,-37.011,0.063,-11.185,0.076,2.563,488,14523.90476,16.9889,854.907,15.282159,0.003034,54,1421.29,9.25752,153.528,17.456837,0.007602,57,21946.0,35.0071,626.903,13.894505,0.004157,3.562332,2.174678,1.387654,,,,,192.46450413579,-65.93812639575,1.023454,1.230099
5861485526917386368,22,98.4,113.366,61.8895,-94.82,-5.5448,-18.41,-7.148,-2.477,0.0095,12.074,Simbad,"LCC","Acrux","* zet Crux",193.34612323608,-65.67448723373,0.009,0.01,8.821,0.0127,-34.255,0.012,-13.301,0.015,0.799,436,4742669.83925,7696.45,616.215,8.99731,0.003271,50,2393460.0,13372.4,178.984,9.390977,0.006677,50,3388840.0,15524.7,218.287,8.422769,0.006247,0.968208,0.393667,0.574541,12.66,0.54,1,13,193.34649282771,-65.67442811833,0.196968,0.235531
5861499069027473280,22,100.0,108.302,59.09,-90.621,-5.0608,-18.69,-7.487,-2.757,-0.336,12.066,Simbad,"LCC","Acrux","* zet Crux",193.28133729659,-65.54949334313,0.0136,0.0154,9.2334,0.0195,-36.411,0.018,-14.583,0.023,0.975,473,28588.78203,21.5249,1328.17,14.546878,0.002874,53,4239.19,18.4055,230.322,16.270336,0.005478,51,38522.5,69.5482,553.897,13.283608,0.004257,2.986728,1.723458,1.263269,14.12,4.6,2,18,193.28172827391,-65.549428528,0.294379,0.365421
5861499275136691712,22,48.6,117.242,64.0797,-98.03,-5.4467,-19.69,-7.665,-3.763,-0.473,12.043,Simbad,"LCC","Acrux","* zet Crux",193.4377393404,-65.53341485176,0.0102,0.0106,8.5294,0.0139,-35.422,0.014,-13.792,0.015,0.81,532,708536.11818,165.993,4268.46,11.061461,0.002767,58,349517.0,199.385,1752.98,11.479871,0.002858,58,509792.0,263.707,1933.17,10.479412,0.003821,1.000459,0.418409,0.582049,-18.93,0.4,1,14,193.43811946041,-65.53335355526,0.219796,0.247164
5861580639046056832,22,99.5,113.331,62.1804,-94.603,-5.2714,-18.97,-7.603,-3.077,-0.323,11.995,Simbad,"LCC","Acrux","* zet Crux",193.78622989933,-65.53494397383,0.0222,0.0243,8.8237,0.0304,-35.314,0.029,-14.151,0.034,2.535,555,113747.13602,83.897,1355.79,13.047516,0.002869,61,22006.3,72.493,303.565,14.482174,0.004536,59,141147.0,242.793,581.347,11.873715,0.004216,2.608459,1.434658,1.1738,13.16,7.07,1,11,193.78660887814,-65.53488107804,0.465984,0.549485
5861726186890243584,22,100.0,105.732,56.7184,-89.111,-4.6543,-19.18,-7.167,-3.128,-0.388,12.255,Simbad,"LCC","Acrux","* zet Crux",191.76694675855,-65.39082016701,0.1728,0.1636,9.4578,0.2042,-38.271,0.195,-14.299,0.22,1.054,458,564.09103,1.43962,391.832,18.808994,0.003908,20,26.5139,5.02988,5.27129,21.779856,0.205991,37,990.736,6.61446,149.783,17.258001,0.008175,4.521854,2.970861,1.550993,,,,,191.76735521491,-65.39075661361,3.191944,3.537035
